pid,BRAND
107075,BRAND_1
107076,BRAND_1
107077,BRAND_1
107078,BRAND_1
107079,BRAND_1
107080,BRAND_1
107081,BRAND_1
107082,BRAND_1
107083,BRAND_1
107084,BRAND_1
107085,BRAND_1
107086,BRAND_1
107088,BRAND_1
107090,BRAND_1
107091,BRAND_1
107092,BRAND_1
107093,BRAND_1
107094,BRAND_1
107095,BRAND_1
107096,BRAND_1
107097,BRAND_1
107098,BRAND_1
107099,BRAND_1
107100,BRAND_1
107101,BRAND_1
107102,BRAND_1
107103,BRAND_1
107104,BRAND_1
107105,BRAND_1
107106,BRAND_1
107107,BRAND_1
107110,BRAND_1
107111,BRAND_1
107112,BRAND_1
107113,BRAND_1
107115,BRAND_1
107116,BRAND_1
107117,BRAND_1
107118,BRAND_1
107119,BRAND_1
107120,BRAND_1
107121,BRAND_1
107122,BRAND_1
107123,BRAND_1
107124,BRAND_1
107125,BRAND_1
107126,BRAND_1
107127,BRAND_1
107128,BRAND_1
107129,BRAND_1
107130,BRAND_1
107131,BRAND_1
107132,BRAND_1
107133,BRAND_1
107134,BRAND_1
107135,BRAND_1
107137,BRAND_1
107138,BRAND_1
107139,BRAND_1
107140,BRAND_1
107141,BRAND_1
107142,BRAND_1
107143,BRAND_1
107144,BRAND_1
107145,BRAND_1
107147,BRAND_1
107148,BRAND_1
107149,BRAND_1
107150,BRAND_1
107152,BRAND_1
107154,BRAND_1
107156,BRAND_1
107157,BRAND_1
107158,BRAND_1
107159,BRAND_1
107160,BRAND_1
107161,BRAND_1
107162,BRAND_1
107163,BRAND_1
107164,BRAND_1
107165,BRAND_1
107166,BRAND_1
107168,BRAND_1
107169,BRAND_1
107170,BRAND_1
107171,BRAND_1
107172,BRAND_1
107173,BRAND_1
107174,BRAND_1
107175,BRAND_1
107176,BRAND_1
107177,BRAND_1
107178,BRAND_1
107179,BRAND_1
107180,BRAND_1
107182,BRAND_1
107183,BRAND_1
107184,BRAND_1
107185,BRAND_1
107186,BRAND_1
107187,BRAND_1
107188,BRAND_1
107189,BRAND_1
107190,BRAND_1
107191,BRAND_1
107192,BRAND_1
107193,BRAND_1
107194,BRAND_1
107195,BRAND_1
107196,BRAND_1
107197,BRAND_1
107198,BRAND_1
107199,BRAND_1
107200,BRAND_1
107201,BRAND_1
107202,BRAND_1
107203,BRAND_1
107204,BRAND_1
107205,BRAND_1
107208,BRAND_1
107209,BRAND_1
107210,BRAND_1
107211,BRAND_1
107212,BRAND_1
107213,BRAND_1
107214,BRAND_1
107215,BRAND_1
107216,BRAND_1
107217,BRAND_1
107218,BRAND_1
107219,BRAND_1
107220,BRAND_1
107221,BRAND_1
107222,BRAND_1
107223,BRAND_1
107224,BRAND_1
107225,BRAND_1
107226,BRAND_1
107227,BRAND_1
107228,BRAND_1
107230,BRAND_1
107232,BRAND_1
107233,BRAND_1
107234,BRAND_1
107235,BRAND_1
107236,BRAND_1
107237,BRAND_1
107238,BRAND_1
107239,BRAND_1
107240,BRAND_1
107241,BRAND_1
107242,BRAND_1
107243,BRAND_1
107244,BRAND_1
107245,BRAND_1
107246,BRAND_1
107247,BRAND_1
107248,BRAND_1
107249,BRAND_1
107250,BRAND_1
107251,BRAND_1
107252,BRAND_1
107256,BRAND_1
107257,BRAND_1
107258,BRAND_1
107259,BRAND_1
107260,BRAND_1
107261,BRAND_1
107262,BRAND_1
107263,BRAND_1
107264,BRAND_1
107265,BRAND_1
107266,BRAND_1
107267,BRAND_1
107269,BRAND_1
107270,BRAND_1
107271,BRAND_1
107272,BRAND_1
107273,BRAND_1
107274,BRAND_1
107275,BRAND_1
107277,BRAND_1
107278,BRAND_1
107279,BRAND_1
107280,BRAND_1
107281,BRAND_1
107282,BRAND_1
107283,BRAND_1
107284,BRAND_1
107285,BRAND_1
107286,BRAND_1
107287,BRAND_1
107290,BRAND_1
107293,BRAND_1
107294,BRAND_1
107295,BRAND_1
107296,BRAND_1
107297,BRAND_1
107298,BRAND_1
107299,BRAND_1
107300,BRAND_1
107301,BRAND_1
107302,BRAND_1
107303,BRAND_1
107304,BRAND_1
107305,BRAND_1
107306,BRAND_1
107307,BRAND_1
107308,BRAND_1
107309,BRAND_1
107310,BRAND_1
107311,BRAND_1
107312,BRAND_1
107313,BRAND_1
107314,BRAND_1
107315,BRAND_1
107316,BRAND_1
107317,BRAND_1
107318,BRAND_1
107319,BRAND_1
107320,BRAND_1
107321,BRAND_1
107322,BRAND_1
107323,BRAND_1
107324,BRAND_1
107325,BRAND_1
107326,BRAND_1
107327,BRAND_1
107330,BRAND_1
107331,BRAND_1
107332,BRAND_1
107333,BRAND_1
107334,BRAND_1
107335,BRAND_1
107336,BRAND_1
107337,BRAND_1
107340,BRAND_1
107342,BRAND_1
107343,BRAND_1
107344,BRAND_1
107345,BRAND_1
107346,BRAND_1
107347,BRAND_1
107348,BRAND_1
107351,BRAND_1
107353,BRAND_1
107354,BRAND_1
107355,BRAND_1
107356,BRAND_1
107357,BRAND_1
107358,BRAND_1
107359,BRAND_1
107361,BRAND_1
107362,BRAND_1
107363,BRAND_1
107364,BRAND_1
107365,BRAND_1
107366,BRAND_1
107367,BRAND_1
107368,BRAND_1
107369,BRAND_1
107370,BRAND_1
107371,BRAND_1
107372,BRAND_1
107373,BRAND_1
107374,BRAND_1
107375,BRAND_1
107376,BRAND_1
107377,BRAND_1
107378,BRAND_1
107379,BRAND_1
107383,BRAND_1
107384,BRAND_1
107385,BRAND_1
107386,BRAND_1
107387,BRAND_1
107388,BRAND_1
107389,BRAND_1
107390,BRAND_1
107391,BRAND_1
107392,BRAND_1
107393,BRAND_1
107394,BRAND_1
107395,BRAND_1
107396,BRAND_1
107399,BRAND_1
107400,BRAND_1
107401,BRAND_1
107402,BRAND_1
107403,BRAND_1
107404,BRAND_1
107409,BRAND_1
107410,BRAND_1
107411,BRAND_1
107412,BRAND_1
107413,BRAND_1
107414,BRAND_1
107415,BRAND_1
107416,BRAND_1
107417,BRAND_1
107418,BRAND_1
107421,BRAND_1
107422,BRAND_1
107423,BRAND_1
107424,BRAND_1
107425,BRAND_1
107426,BRAND_1
107427,BRAND_1
107428,BRAND_1
107429,BRAND_1
107430,BRAND_1
107431,BRAND_1
107432,BRAND_1
107433,BRAND_1
107434,BRAND_1
107436,BRAND_1
107440,BRAND_1
107441,BRAND_1
107445,BRAND_1
107446,BRAND_1
107447,BRAND_1
107448,BRAND_1
107449,BRAND_1
107450,BRAND_1
107451,BRAND_1
107452,BRAND_1
107453,BRAND_1
107454,BRAND_1
107455,BRAND_1
107457,BRAND_1
107458,BRAND_1
107459,BRAND_1
107460,BRAND_1
107461,BRAND_1
107464,BRAND_1
107465,BRAND_1
107466,BRAND_1
107467,BRAND_1
107470,BRAND_1
107471,BRAND_1
107472,BRAND_1
107473,BRAND_1
107474,BRAND_1
107475,BRAND_1
107476,BRAND_1
107477,BRAND_1
107478,BRAND_1
107479,BRAND_1
107480,BRAND_1
107481,BRAND_1
107482,BRAND_1
107483,BRAND_1
107484,BRAND_1
107485,BRAND_1
107486,BRAND_1
107487,BRAND_1
107488,BRAND_1
107491,BRAND_1
107492,BRAND_1
107493,BRAND_1
107494,BRAND_1
107495,BRAND_1
107496,BRAND_1
107497,BRAND_1
107498,BRAND_1
107499,BRAND_1
107500,BRAND_1
107501,BRAND_1
107502,BRAND_1
107503,BRAND_1
107504,BRAND_1
107506,BRAND_1
107507,BRAND_1
107508,BRAND_1
107509,BRAND_1
107510,BRAND_1
107511,BRAND_1
107512,BRAND_1
107513,BRAND_1
107514,BRAND_1
107515,BRAND_1
107516,BRAND_1
107517,BRAND_1
107518,BRAND_1
107519,BRAND_1
107520,BRAND_1
107523,BRAND_1
107524,BRAND_1
107525,BRAND_1
107526,BRAND_1
107527,BRAND_1
107528,BRAND_1
107529,BRAND_1
107530,BRAND_1
107531,BRAND_1
107532,BRAND_1
107533,BRAND_1
107534,BRAND_1
107535,BRAND_1
107536,BRAND_1
107540,BRAND_1
107541,BRAND_1
107542,BRAND_1
107543,BRAND_1
107545,BRAND_1
107547,BRAND_1
107548,BRAND_1
107549,BRAND_1
107550,BRAND_1
107551,BRAND_1
107552,BRAND_1
107553,BRAND_1
107554,BRAND_1
107555,BRAND_1
107556,BRAND_1
107557,BRAND_1
107561,BRAND_1
107563,BRAND_1
107564,BRAND_1
107565,BRAND_1
107566,BRAND_1
107567,BRAND_1
107568,BRAND_1
107569,BRAND_1
107570,BRAND_1
107571,BRAND_1
107572,BRAND_1
107573,BRAND_1
107574,BRAND_1
107575,BRAND_1
107576,BRAND_1
107577,BRAND_1
107582,BRAND_1
107583,BRAND_1
107584,BRAND_1
107586,BRAND_1
107587,BRAND_1
107588,BRAND_1
107589,BRAND_1
107590,BRAND_1
107591,BRAND_1
107592,BRAND_1
107593,BRAND_1
107594,BRAND_1
107595,BRAND_1
107596,BRAND_1
107597,BRAND_1
107598,BRAND_1
107599,BRAND_1
107600,BRAND_1
107601,BRAND_1
107602,BRAND_1
107603,BRAND_1
107604,BRAND_1
107606,BRAND_1
107608,BRAND_1
107609,BRAND_1
107610,BRAND_1
107611,BRAND_1
107612,BRAND_1
107613,BRAND_1
107614,BRAND_1
107615,BRAND_1
107616,BRAND_1
107617,BRAND_1
107618,BRAND_1
107619,BRAND_1
107620,BRAND_1
107621,BRAND_1
107622,BRAND_1
107623,BRAND_1
107624,BRAND_1
107625,BRAND_1
107626,BRAND_1
107627,BRAND_1
107632,BRAND_1
107635,BRAND_1
107636,BRAND_1
107637,BRAND_1
107638,BRAND_1
107639,BRAND_1
107640,BRAND_1
107642,BRAND_1
107643,BRAND_1
107644,BRAND_1
107645,BRAND_1
107646,BRAND_1
107647,BRAND_1
107648,BRAND_1
107649,BRAND_1
107650,BRAND_1
107651,BRAND_1
107652,BRAND_1
107653,BRAND_1
107654,BRAND_1
107656,BRAND_1
107658,BRAND_1
107659,BRAND_1
107660,BRAND_1
107661,BRAND_1
107662,BRAND_1
107664,BRAND_1
107665,BRAND_1
107666,BRAND_1
107667,BRAND_1
107668,BRAND_1
107669,BRAND_1
107670,BRAND_1
107671,BRAND_1
107672,BRAND_1
107673,BRAND_1
107674,BRAND_1
107675,BRAND_1
107676,BRAND_1
107677,BRAND_1
107678,BRAND_1
107679,BRAND_1
107680,BRAND_1
107681,BRAND_1
107682,BRAND_1
107684,BRAND_1
107685,BRAND_1
107686,BRAND_1
107687,BRAND_1
107688,BRAND_1
107689,BRAND_1
107692,BRAND_1
107694,BRAND_1
107695,BRAND_1
107696,BRAND_1
107697,BRAND_1
107698,BRAND_1
107699,BRAND_1
107700,BRAND_1
107701,BRAND_1
107702,BRAND_1
107703,BRAND_1
107704,BRAND_1
107705,BRAND_1
107706,BRAND_1
107707,BRAND_1
107708,BRAND_1
107709,BRAND_1
107710,BRAND_1
107711,BRAND_1
107712,BRAND_1
107714,BRAND_1
107715,BRAND_1
107716,BRAND_1
107717,BRAND_1
107718,BRAND_1
107719,BRAND_1
107720,BRAND_1
107721,BRAND_1
107722,BRAND_1
107723,BRAND_1
107724,BRAND_1
107725,BRAND_1
107726,BRAND_1
107727,BRAND_1
107728,BRAND_1
107729,BRAND_1
107730,BRAND_1
107731,BRAND_1
107732,BRAND_1
107735,BRAND_1
107736,BRAND_1
107737,BRAND_1
107738,BRAND_1
107739,BRAND_1
107740,BRAND_1
107741,BRAND_1
107743,BRAND_1
107744,BRAND_1
107745,BRAND_1
107746,BRAND_1
107747,BRAND_1
107750,BRAND_1
107753,BRAND_1
107754,BRAND_1
107755,BRAND_1
107756,BRAND_1
107757,BRAND_1
107758,BRAND_1
107759,BRAND_1
107760,BRAND_1
107761,BRAND_1
107762,BRAND_1
107763,BRAND_1
107767,BRAND_1
107768,BRAND_1
107769,BRAND_1
107770,BRAND_1
107771,BRAND_1
107772,BRAND_1
107773,BRAND_1
107774,BRAND_1
107775,BRAND_1
107776,BRAND_1
107777,BRAND_1
107778,BRAND_1
107779,BRAND_1
107780,BRAND_1
107784,BRAND_1
107786,BRAND_1
107787,BRAND_1
107788,BRAND_1
107789,BRAND_1
107790,BRAND_1
107791,BRAND_1
107792,BRAND_1
107793,BRAND_1
107794,BRAND_1
107795,BRAND_1
107796,BRAND_1
107797,BRAND_1
107798,BRAND_1
107799,BRAND_1
107800,BRAND_1
107801,BRAND_1
107804,BRAND_1
107805,BRAND_1
107806,BRAND_1
107808,BRAND_1
107809,BRAND_1
107810,BRAND_1
107811,BRAND_1
107812,BRAND_1
107813,BRAND_1
107814,BRAND_1
107817,BRAND_1
107818,BRAND_1
107819,BRAND_1
107820,BRAND_1
107821,BRAND_1
107822,BRAND_1
107823,BRAND_1
107824,BRAND_1
107828,BRAND_1
107829,BRAND_1
107830,BRAND_1
107831,BRAND_1
107832,BRAND_1
107833,BRAND_1
107835,BRAND_1
107837,BRAND_1
107839,BRAND_1
107840,BRAND_1
107841,BRAND_1
107842,BRAND_1
107843,BRAND_1
107845,BRAND_1
107846,BRAND_1
107848,BRAND_1
107849,BRAND_1
107850,BRAND_1
107851,BRAND_1
107852,BRAND_1
107853,BRAND_1
107854,BRAND_1
107855,BRAND_1
107856,BRAND_1
107857,BRAND_1
107858,BRAND_1
107859,BRAND_1
107860,BRAND_1
107862,BRAND_1
107863,BRAND_1
107864,BRAND_1
107865,BRAND_1
107866,BRAND_1
107867,BRAND_1
107868,BRAND_1
107870,BRAND_1
107872,BRAND_1
107873,BRAND_1
107874,BRAND_1
107875,BRAND_1
107876,BRAND_1
107877,BRAND_1
107878,BRAND_1
107879,BRAND_1
107880,BRAND_1
107881,BRAND_1
107882,BRAND_1
107883,BRAND_1
107884,BRAND_1
107885,BRAND_1
107886,BRAND_1
107887,BRAND_1
107889,BRAND_1
107890,BRAND_1
107892,BRAND_1
107895,BRAND_1
107896,BRAND_1
107897,BRAND_1
107898,BRAND_1
107899,BRAND_1
107900,BRAND_1
107901,BRAND_1
107902,BRAND_1
107903,BRAND_1
107904,BRAND_1
107905,BRAND_1
107906,BRAND_1
107907,BRAND_1
107909,BRAND_1
107910,BRAND_1
107911,BRAND_1
107913,BRAND_1
107914,BRAND_1
107918,BRAND_1
107919,BRAND_1
107920,BRAND_1
107921,BRAND_1
107922,BRAND_1
107923,BRAND_1
107924,BRAND_1
107925,BRAND_1
107926,BRAND_1
107927,BRAND_1
107928,BRAND_1
107930,BRAND_1
107931,BRAND_1
107932,BRAND_1
107933,BRAND_1
107934,BRAND_1
107935,BRAND_1
107936,BRAND_1
107937,BRAND_1
107938,BRAND_1
107939,BRAND_1
107940,BRAND_1
107941,BRAND_1
107942,BRAND_1
107943,BRAND_1
107944,BRAND_1
107945,BRAND_1
107946,BRAND_1
107947,BRAND_1
107948,BRAND_1
107949,BRAND_1
107953,BRAND_1
107954,BRAND_1
107955,BRAND_1
107956,BRAND_1
107957,BRAND_1
107958,BRAND_1
107959,BRAND_1
107961,BRAND_1
107962,BRAND_1
107963,BRAND_1
107964,BRAND_1
107965,BRAND_1
107966,BRAND_1
107968,BRAND_1
107969,BRAND_1
107971,BRAND_1
107972,BRAND_1
107973,BRAND_1
107974,BRAND_1
107976,BRAND_1
107977,BRAND_1
107978,BRAND_1
107979,BRAND_1
107980,BRAND_1
107981,BRAND_1
107982,BRAND_1
107983,BRAND_1
107984,BRAND_1
107985,BRAND_1
107986,BRAND_1
107987,BRAND_1
107988,BRAND_1
107989,BRAND_1
107992,BRAND_1
107993,BRAND_1
107994,BRAND_1
107995,BRAND_1
107999,BRAND_1
108000,BRAND_1
108001,BRAND_1
108002,BRAND_1
108003,BRAND_1
108005,BRAND_1
108006,BRAND_1
108007,BRAND_1
108008,BRAND_1
108009,BRAND_1
108010,BRAND_1
108011,BRAND_1
108012,BRAND_1
108013,BRAND_1
108014,BRAND_1
108015,BRAND_1
108016,BRAND_1
108017,BRAND_1
108018,BRAND_1
108019,BRAND_1
108020,BRAND_1
108021,BRAND_1
108022,BRAND_1
108024,BRAND_1
108025,BRAND_1
108026,BRAND_1
108028,BRAND_1
108029,BRAND_1
108030,BRAND_1
108031,BRAND_1
108032,BRAND_1
108033,BRAND_1
108034,BRAND_1
108035,BRAND_1
108036,BRAND_1
108037,BRAND_1
108038,BRAND_1
108039,BRAND_1
108040,BRAND_1
108041,BRAND_1
108042,BRAND_1
108044,BRAND_1
108046,BRAND_1
108047,BRAND_1
108048,BRAND_1
108049,BRAND_1
108050,BRAND_1
108051,BRAND_1
108052,BRAND_1
108053,BRAND_1
108055,BRAND_1
108056,BRAND_1
108057,BRAND_1
108058,BRAND_1
108059,BRAND_1
108060,BRAND_1
108061,BRAND_1
108062,BRAND_1
108063,BRAND_1
108064,BRAND_1
108065,BRAND_1
108066,BRAND_1
108067,BRAND_1
108074,BRAND_1
108075,BRAND_1
108076,BRAND_1
108077,BRAND_1
108078,BRAND_1
108079,BRAND_1
108080,BRAND_1
108081,BRAND_1
108082,BRAND_1
108083,BRAND_1
108084,BRAND_1
108085,BRAND_1
108086,BRAND_1
108088,BRAND_1
108089,BRAND_1
108090,BRAND_1
108091,BRAND_1
108092,BRAND_1
108093,BRAND_1
108094,BRAND_1
108095,BRAND_1
108096,BRAND_1
108097,BRAND_1
108098,BRAND_1
108100,BRAND_1
108101,BRAND_1
108102,BRAND_1
108103,BRAND_1
108105,BRAND_1
108107,BRAND_1
108108,BRAND_1
108109,BRAND_1
108110,BRAND_1
108111,BRAND_1
108112,BRAND_1
108113,BRAND_1
108114,BRAND_1
108116,BRAND_1
108117,BRAND_1
108118,BRAND_1
108119,BRAND_1
108120,BRAND_1
108121,BRAND_1
108122,BRAND_1
108123,BRAND_1
108124,BRAND_1
108125,BRAND_1
108126,BRAND_1
108127,BRAND_1
108130,BRAND_1
108132,BRAND_1
108133,BRAND_1
108134,BRAND_1
108135,BRAND_1
108136,BRAND_1
108137,BRAND_1
108138,BRAND_1
108139,BRAND_1
108140,BRAND_1
108141,BRAND_1
108142,BRAND_1
108143,BRAND_1
108144,BRAND_1
108145,BRAND_1
108146,BRAND_1
108147,BRAND_1
108149,BRAND_1
108151,BRAND_1
108153,BRAND_1
108154,BRAND_1
108155,BRAND_1
108156,BRAND_1
108157,BRAND_1
108158,BRAND_1
108159,BRAND_1
108160,BRAND_1
108161,BRAND_1
108162,BRAND_1
108163,BRAND_1
108164,BRAND_1
108165,BRAND_1
108166,BRAND_1
108168,BRAND_1
108169,BRAND_1
108171,BRAND_1
108172,BRAND_1
108173,BRAND_1
108174,BRAND_1
108175,BRAND_1
108176,BRAND_1
108177,BRAND_1
108178,BRAND_1
108179,BRAND_1
108180,BRAND_1
108181,BRAND_1
108182,BRAND_1
108183,BRAND_1
108184,BRAND_1
108185,BRAND_1
108186,BRAND_1
108187,BRAND_1
108188,BRAND_1
108189,BRAND_1
108190,BRAND_1
108191,BRAND_1
108192,BRAND_1
108193,BRAND_1
108194,BRAND_1
108195,BRAND_1
108196,BRAND_1
108197,BRAND_1
108198,BRAND_1
108199,BRAND_1
108200,BRAND_1
108202,BRAND_1
108204,BRAND_1
108209,BRAND_1
108210,BRAND_1
108211,BRAND_1
108212,BRAND_1
108213,BRAND_1
108214,BRAND_1
108215,BRAND_1
108216,BRAND_1
108217,BRAND_1
108218,BRAND_1
108219,BRAND_1
108220,BRAND_1
108221,BRAND_1
108222,BRAND_1
108225,BRAND_1
108226,BRAND_1
108227,BRAND_1
108228,BRAND_1
108229,BRAND_1
108230,BRAND_1
108231,BRAND_1
108233,BRAND_1
108235,BRAND_1
108236,BRAND_1
108237,BRAND_1
108238,BRAND_1
108239,BRAND_1
108240,BRAND_1
108241,BRAND_1
108242,BRAND_1
108243,BRAND_1
108244,BRAND_1
108246,BRAND_1
108247,BRAND_1
108248,BRAND_1
108249,BRAND_1
108252,BRAND_1
108253,BRAND_1
108254,BRAND_1
108255,BRAND_1
108256,BRAND_1
108257,BRAND_1
108258,BRAND_1
108259,BRAND_1
108260,BRAND_1
108261,BRAND_1
108262,BRAND_1
108263,BRAND_1
108264,BRAND_1
108265,BRAND_1
108267,BRAND_1
108268,BRAND_1
108269,BRAND_1
108270,BRAND_1
108273,BRAND_1
108274,BRAND_1
108275,BRAND_1
108276,BRAND_1
108277,BRAND_1
108278,BRAND_1
108279,BRAND_1
108280,BRAND_1
108281,BRAND_1
108282,BRAND_1
108283,BRAND_1
108284,BRAND_1
108285,BRAND_1
108286,BRAND_1
108287,BRAND_1
108288,BRAND_1
108289,BRAND_1
108290,BRAND_1
108293,BRAND_1
108294,BRAND_1
108295,BRAND_1
108296,BRAND_1
108297,BRAND_1
108298,BRAND_1
108299,BRAND_1
108301,BRAND_1
108302,BRAND_1
108303,BRAND_1
108304,BRAND_1
108305,BRAND_1
108306,BRAND_1
108307,BRAND_1
108308,BRAND_1
108309,BRAND_1
108310,BRAND_1
108311,BRAND_1
108312,BRAND_1
108315,BRAND_1
108316,BRAND_1
108318,BRAND_1
108320,BRAND_1
108321,BRAND_1
108323,BRAND_1
108324,BRAND_1
108325,BRAND_1
108326,BRAND_1
108327,BRAND_1
108328,BRAND_1
108329,BRAND_1
108330,BRAND_1
108331,BRAND_1
108332,BRAND_1
108333,BRAND_1
108336,BRAND_1
108337,BRAND_1
108338,BRAND_1
108339,BRAND_1
108340,BRAND_1
108341,BRAND_1
108342,BRAND_1
108343,BRAND_1
108344,BRAND_1
108345,BRAND_1
108346,BRAND_1
108347,BRAND_1
108348,BRAND_1
108349,BRAND_1
108350,BRAND_1
108351,BRAND_1
108352,BRAND_1
108353,BRAND_1
108354,BRAND_1
108355,BRAND_1
108359,BRAND_1
108360,BRAND_1
108361,BRAND_1
108362,BRAND_1
108363,BRAND_1
108364,BRAND_1
108365,BRAND_1
108366,BRAND_1
108368,BRAND_1
108369,BRAND_1
108370,BRAND_1
108371,BRAND_1
108373,BRAND_1
108374,BRAND_1
108375,BRAND_1
108377,BRAND_1
108379,BRAND_1
108384,BRAND_1
108385,BRAND_1
108386,BRAND_1
108388,BRAND_1
108389,BRAND_1
108390,BRAND_1
108391,BRAND_1
108392,BRAND_1
108394,BRAND_1
108395,BRAND_1
108399,BRAND_1
108400,BRAND_1
108401,BRAND_1
108402,BRAND_1
108403,BRAND_1
108404,BRAND_1
108405,BRAND_1
108406,BRAND_1
108407,BRAND_1
108408,BRAND_1
108409,BRAND_1
108410,BRAND_1
108411,BRAND_1
108412,BRAND_1
108413,BRAND_1
108414,BRAND_1
108417,BRAND_1
108418,BRAND_1
108419,BRAND_1
108420,BRAND_1
108421,BRAND_1
108422,BRAND_1
108423,BRAND_1
108424,BRAND_1
108425,BRAND_1
108426,BRAND_1
108427,BRAND_1
108428,BRAND_1
108429,BRAND_1
108430,BRAND_1
108431,BRAND_1
108432,BRAND_1
108433,BRAND_1
108434,BRAND_1
108436,BRAND_1
108440,BRAND_1
108441,BRAND_1
108442,BRAND_1
108443,BRAND_1
108445,BRAND_1
108446,BRAND_1
108447,BRAND_1
108448,BRAND_1
108449,BRAND_1
108450,BRAND_1
108451,BRAND_1
108452,BRAND_1
108453,BRAND_1
108454,BRAND_1
108455,BRAND_1
108456,BRAND_1
108457,BRAND_1
108458,BRAND_1
108459,BRAND_1
108460,BRAND_1
108464,BRAND_1
108467,BRAND_1
108468,BRAND_1
108470,BRAND_1
108471,BRAND_1
108472,BRAND_1
108473,BRAND_1
108474,BRAND_1
108475,BRAND_1
108476,BRAND_1
108477,BRAND_1
108478,BRAND_1
108479,BRAND_1
108480,BRAND_1
108481,BRAND_1
108483,BRAND_1
108484,BRAND_1
108485,BRAND_1
108487,BRAND_1
108488,BRAND_1
108489,BRAND_1
108490,BRAND_1
108491,BRAND_1
108492,BRAND_1
108493,BRAND_1
108494,BRAND_1
108495,BRAND_1
108496,BRAND_1
108497,BRAND_1
108498,BRAND_1
108499,BRAND_1
108500,BRAND_1
108501,BRAND_1
108502,BRAND_1
108503,BRAND_1
108504,BRAND_1
108505,BRAND_1
108506,BRAND_1
108507,BRAND_1
108508,BRAND_1
108509,BRAND_1
108510,BRAND_1
108511,BRAND_1
108512,BRAND_1
108513,BRAND_1
108514,BRAND_1
108515,BRAND_1
108516,BRAND_1
108518,BRAND_1
108519,BRAND_1
108522,BRAND_1
108523,BRAND_1
108524,BRAND_1
108526,BRAND_1
108527,BRAND_1
108528,BRAND_1
108529,BRAND_1
108530,BRAND_1
108531,BRAND_1
108533,BRAND_1
108534,BRAND_1
108535,BRAND_1
108536,BRAND_1
108537,BRAND_1
108538,BRAND_1
108539,BRAND_1
108540,BRAND_1
108541,BRAND_1
108542,BRAND_1
108543,BRAND_1
108544,BRAND_1
108545,BRAND_1
108546,BRAND_1
108547,BRAND_1
108548,BRAND_1
108549,BRAND_1
108550,BRAND_1
108552,BRAND_1
108553,BRAND_1
108555,BRAND_1
108557,BRAND_1
108558,BRAND_1
108561,BRAND_1
108562,BRAND_1
108564,BRAND_1
108566,BRAND_1
108568,BRAND_1
108569,BRAND_1
108572,BRAND_1
108573,BRAND_1
108575,BRAND_1
108577,BRAND_1
108579,BRAND_1
108582,BRAND_1
108583,BRAND_1
108586,BRAND_1
108587,BRAND_1
108589,BRAND_1
108592,BRAND_1
108593,BRAND_1
108594,BRAND_1
108595,BRAND_1
108596,BRAND_1
108597,BRAND_1
108598,BRAND_1
108599,BRAND_1
108600,BRAND_1
108601,BRAND_1
108602,BRAND_1
108603,BRAND_1
108604,BRAND_1
108605,BRAND_1
108606,BRAND_1
108607,BRAND_1
108608,BRAND_1
108609,BRAND_1
108610,BRAND_1
108611,BRAND_1
108612,BRAND_1
108613,BRAND_1
108614,BRAND_1
108615,BRAND_1
108616,BRAND_1
108617,BRAND_1
108618,BRAND_1
108619,BRAND_1
108620,BRAND_1
108621,BRAND_1
108622,BRAND_1
108623,BRAND_1
108624,BRAND_1
108625,BRAND_1
108626,BRAND_1
108627,BRAND_1
108628,BRAND_1
108630,BRAND_1
108631,BRAND_1
108632,BRAND_1
108633,BRAND_1
108634,BRAND_1
108635,BRAND_1
108636,BRAND_1
108637,BRAND_1
108638,BRAND_1
108639,BRAND_1
108640,BRAND_1
108641,BRAND_1
108642,BRAND_1
108643,BRAND_1
108644,BRAND_1
108645,BRAND_1
108646,BRAND_1
108647,BRAND_1
108651,BRAND_1
108656,BRAND_1
108658,BRAND_1
108659,BRAND_1
108660,BRAND_1
108661,BRAND_1
108662,BRAND_1
108663,BRAND_1
108664,BRAND_1
108665,BRAND_1
108666,BRAND_1
108667,BRAND_1
108668,BRAND_1
108669,BRAND_1
108670,BRAND_1
108671,BRAND_1
108673,BRAND_1
108674,BRAND_1
108677,BRAND_1
108678,BRAND_1
108679,BRAND_1
108680,BRAND_1
108681,BRAND_1
108682,BRAND_1
108685,BRAND_1
108686,BRAND_1
108688,BRAND_1
108690,BRAND_1
108693,BRAND_1
108694,BRAND_1
108696,BRAND_1
108697,BRAND_1
108699,BRAND_1
108700,BRAND_1
108701,BRAND_1
108704,BRAND_1
108705,BRAND_1
108708,BRAND_1
108709,BRAND_1
108710,BRAND_1
108712,BRAND_1
108715,BRAND_1
108717,BRAND_1
108719,BRAND_1
108721,BRAND_1
108724,BRAND_1
108727,BRAND_1
108729,BRAND_1
108730,BRAND_1
108731,BRAND_1
108734,BRAND_1
108736,BRAND_1
108737,BRAND_1
108739,BRAND_1
108740,BRAND_1
108742,BRAND_1
108744,BRAND_1
108745,BRAND_1
108747,BRAND_1
108748,BRAND_1
108752,BRAND_1
108755,BRAND_1
108757,BRAND_1
108758,BRAND_1
108760,BRAND_1
108761,BRAND_1
108764,BRAND_1
108765,BRAND_1
108768,BRAND_1
108771,BRAND_1
108773,BRAND_1
108774,BRAND_1
108776,BRAND_1
108777,BRAND_1
108778,BRAND_1
108780,BRAND_1
108783,BRAND_1
108784,BRAND_1
108785,BRAND_1
